manga	pt	sleeve	mânecă	ro	sleeve
manga	pt	sleeve	manga	es	sleeve
manga	pt	sleeve	manica	it	pack;shirtsleeve;sleeve;gang
manger	frm	to eat	manger	fr	to eat
manger	fr	to eat	mandare	it	cast;dispatch;transmit;forward;to throw;to drive;to send out;utter;emit;to send
manger	fr	to eat	mandar	es	command;be in charge;to enjoin;to order;to lead;to send
manger	fr	to eat	mandar	pt	command;to;to be in power;to order;to send;to be the boss
manger	fr	to eat	mander	fr	to command;summon
mangual	pt	flail	manuale	it	manual
mangual	pt	flail	manuel	fr	handbook;manual
manha	pt	cunning;act;stratagem	mână	ro	hand
manha	pt	cunning;act;stratagem	mano	es	round;pal;mano;bro;man;hand;buddy;mate
manha	pt	cunning;act;stratagem	mano	it	hand;round
manhã	pt	morning	demain	fr	tomorrow
manhã	pt	morning	mâine	ro	tomorrow
manhã	pt	morning	mañana	es	shortly;tomorrow;soon
manhã	pt	morning	man	osp	morning
mania	it	quirk;one-track mind;mania	image	fr	picture;image
mania	it	quirk;one-track mind;mania	imagen	es	image
mania	it	quirk;one-track mind;mania	imagine	ro	image
mania	it	quirk;one-track mind;mania	manía	es	bad habit;mania;foible;quirk;obsession
mania	it	quirk;one-track mind;mania	mania	pt	mania
mania	it	quirk;one-track mind;mania	manie	fr	mania
mania	it	quirk;one-track mind;mania	mânie	ro	ire;fury;craze;great anger;wrath;rage;mania
mania	la	craze;madness;mania	mania	it	quirk;one-track mind;mania
mania	la	craze;madness;mania	mânie	ro	ire;fury;craze;great anger;wrath;rage;mania
manica	it	pack;shirtsleeve;sleeve;gang	manche	fr	set;sleeve;frame
manica	it	pack;shirtsleeve;sleeve;gang	mânecă	ro	sleeve
manica	it	pack;shirtsleeve;sleeve;gang	manga	es	sleeve
manica	it	pack;shirtsleeve;sleeve;gang	manga	pt	sleeve
manica	la	used to hook enemy ships;long sleeve of a tunic;a grappling-iron	manche	frm	sleeve
manica	la	used to hook enemy ships;long sleeve of a tunic;a grappling-iron	manche	fr	set;sleeve;frame
manica	la	used to hook enemy ships;long sleeve of a tunic;a grappling-iron	mânecă	ro	sleeve
manica	la	used to hook enemy ships;long sleeve of a tunic;a grappling-iron	manga	es	sleeve
manica	la	used to hook enemy ships;long sleeve of a tunic;a grappling-iron	manga	pt	sleeve
manica	la	used to hook enemy ships;long sleeve of a tunic;a grappling-iron	manica	it	pack;shirtsleeve;sleeve;gang
maniere	frm	way;method;manner	manière	fr	way;manner
manier	fr	to knead;manipulate;wield;to handle	mână	ro	hand
manier	fr	to knead;manipulate;wield;to handle	mano	es	round;pal;mano;bro;man;hand;buddy;mate
manier	fr	to knead;manipulate;wield;to handle	mano	it	hand;round
mânie	ro	ire;fury;craze;great anger;wrath;rage;mania	manía	es	bad habit;mania;foible;quirk;obsession
mânie	ro	ire;fury;craze;great anger;wrath;rage;mania	mania	it	quirk;one-track mind;mania
mânie	ro	ire;fury;craze;great anger;wrath;rage;mania	mania	pt	mania
mânie	ro	ire;fury;craze;great anger;wrath;rage;mania	manie	fr	mania
manner	en	manner	manor	en	manor
mano	es	round;pal;mano;bro;man;hand;buddy;mate	mână	ro	hand
mano	es	round;pal;mano;bro;man;hand;buddy;mate	mano	it	hand;round
mano	it	hand;round	mână	ro	hand
mano	it	hand;round	mano	es	round;pal;mano;bro;man;hand;buddy;mate
manor	en	manor	manner	en	manner
man	osp	morning	demain	fr	tomorrow
man	osp	morning	mâine	ro	tomorrow
man	osp	morning	mañana	es	shortly;tomorrow;soon
man	osp	morning	manhã	pt	morning
manualis	la	hand	mangual	pt	flail
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	main	fr	hand
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	main	frm	hand
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	maña	es	skill;knack;ill humor;aptitude;bad temper;trick
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	mână	ro	hand
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	manha	pt	cunning;act;stratagem
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	manier	fr	to knead;manipulate;wield;to handle
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	mano	es	round;pal;mano;bro;man;hand;buddy;mate
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	mano	it	hand;round
manus	la	part;a thrust with a sword;grappling hooks used to snare enemy vessels;faction;a side;fighting;hand;legal power of a man over his wife;trunk of an elephant;labor;group of people;violence	mão	pt	hand;coat;leg;forefoot
mão	pt	hand;coat;leg;forefoot	mână	ro	hand
mão	pt	hand;coat;leg;forefoot	mano	es	round;pal;mano;bro;man;hand;buddy;mate
mão	pt	hand;coat;leg;forefoot	mano	it	hand;round
marbre	fr	marble	marmo	it	marble
marbre	fr	marble	mármol	es	marble
marbre	fr	marble	mármore	pt	marble
marbre	fr	marble	marmură	ro	marble
marca	la	boundary-mark;borderland governed by a margrave;march;limit;boundary	marche	frm	limit;boundary
marche	frm	limit;boundary	marca	es	mark;brand;personal best;harlot;whore;record
marche	frm	limit;boundary	marca	it	brand;make or trademark;march
marche	frm	limit;boundary	marca	pt	trace;mark;brand;blemish or bruise;limit;boundary;lasting impact;a scar
marcher	frm	to walk	marcher	fr	to step;to travel;to cooperate;to march;to work;to believe;to walk;to function;to move
Marco	it	the Gospel of Mark	Marc	fr	Mark
Marco	it	the Gospel of Mark	Marcos	es	Mark
Marco	it	the Gospel of Mark	Marcos	pt	Mark
Marcos	pt	Mark	Marc	fr	Mark
Marcos	pt	Mark	Marco	it	the Gospel of Mark
Marcos	pt	Mark	Marcos	es	Mark
Marcus	la	Mark	Marco	it	the Gospel of Mark
Marcus	la	Mark	Marcos	pt	Mark
mare	it	sea	mare	ro	large;great;mighty;big
mare	it	sea	mar	es	sea;seaside;loads
mare	la	sea	mare	it	sea
mare	la	sea	mare	ro	large;great;mighty;big
mare	la	sea	mar	es	sea;seaside;loads
mare	la	sea	mar	pt	sea
mare	la	sea	mer	frm	sea
mare	la	sea	mer	fr	sea
mare	ro	large;great;mighty;big	mare	it	sea
mare	ro	large;great;mighty;big	mar	es	sea;seaside;loads
mar	es	sea;seaside;loads	mare	it	sea
mar	es	sea;seaside;loads	mare	ro	large;great;mighty;big
margarita	la	pearl	margherita	it	daisy;pearl
marge	fr	margin	margen	es	edge;margin
marge	fr	margin	margine	it	edge;border;margin;brink;bank;brow
marge	fr	margin	margine	ro	edge;border;margin;limit
margherita	it	daisy;pearl	margarida	pt	a wild flower with a yellow head and white petals;daisy
margherita	it	daisy;pearl	margarita	es	daisy;pearl
margherita	it	daisy;pearl	Margherita	it	Daisy
margherita	it	daisy;pearl	marguerite	fr	marguerite
margo	la	edge;margin;border	marge	fr	margin
Maria	pt	Mary	Maria	ro	Mary
Maria	pt	Mary	Marie	fr	Mary
marido	es	husband	marido	pt	husband
marido	es	husband	mari	fr	husband
marido	es	husband	marito	it	husband
marido	es	husband	mărit	ro	husband;married man
marido	osp	husband	marido	es	husband
marido	osp	husband	marido	pt	husband
marido	osp	husband	mari	fr	husband
marido	osp	husband	marito	it	husband
marido	osp	husband	mărit	ro	husband;married man
marido	pt	husband	marido	es	husband
marido	pt	husband	mari	fr	husband
marido	pt	husband	marito	it	husband
marido	pt	husband	mărit	ro	husband;married man
marier	frm	to marry	marier	fr	to wed;to marry
marier	fr	to wed;to marry	marier	frm	to marry
mari	fr	husband	marido	es	husband
mari	fr	husband	marido	pt	husband
mari	fr	husband	marito	it	husband
mari	fr	husband	mărit	ro	husband;married man
marin	fr	maritime	marin	frm	marine
marin	fr	maritime	marino	es	nautical;marine
marin	fr	maritime	marino	it	sea;nautical;marine;seaside
marin	fr	maritime	marin	ro	marine
marin	frm	marine	marin	fr	maritime
marin	frm	marine	marino	es	nautical;marine
marin	frm	marine	marino	it	sea;nautical;marine;seaside
marin	frm	marine	marin	ro	marine
marinier	frm	mariner	marinier	fr	sea;marine
marino	es	nautical;marine	marin	fr	maritime
marino	es	nautical;marine	marino	it	sea;nautical;marine;seaside
marino	es	nautical;marine	marin	ro	marine
marino	it	sea;nautical;marine;seaside	marin	fr	maritime
marino	it	sea;nautical;marine;seaside	marino	es	nautical;marine
marino	it	sea;nautical;marine;seaside	marin	ro	marine
marinus	la	marine;of or pertaining to the sea	marin	fr	maritime
marinus	la	marine;of or pertaining to the sea	marin	frm	marine
marinus	la	marine;of or pertaining to the sea	marino	es	nautical;marine
marinus	la	marine;of or pertaining to the sea	marino	it	sea;nautical;marine;seaside
maritime	frm	maritime	maritime	fr	maritime
marito	it	husband	marido	es	husband
marito	it	husband	marido	pt	husband
marito	it	husband	mari	fr	husband
marito	it	husband	mărit	ro	husband;married man
mărit	ro	husband;married man	marido	es	husband
mărit	ro	husband;married man	marido	pt	husband
mărit	ro	husband;married man	mari	fr	husband
mărit	ro	husband;married man	marito	it	husband
maritus	la	matrimonial;conjugal;marital	marido	es	husband
maritus	la	matrimonial;conjugal;marital	marido	osp	husband
maritus	la	matrimonial;conjugal;marital	marido	pt	husband
maritus	la	matrimonial;conjugal;marital	mari	fr	husband
maritus	la	matrimonial;conjugal;marital	marito	it	husband
maritus	la	matrimonial;conjugal;marital	mărit	ro	husband;married man
maritus	la	matrimonial;conjugal;marital	marri	fr	flustered;contrite;ruthful;rueful;angry
marmo	it	marble	marbre	fr	marble
marmo	it	marble	mármol	es	marble
marmo	it	marble	mármore	pt	marble
marmo	it	marble	marmură	ro	marble
mármore	pt	marble	marbre	fr	marble
mármore	pt	marble	marmo	it	marble
mármore	pt	marble	mármol	es	marble
mármore	pt	marble	marmură	ro	marble
marmor	la	the sea;the surface of the sea;a block or piece of marble;a marble pavement	marbre	fr	marble
marmor	la	the sea;the surface of the sea;a block or piece of marble;a marble pavement	marmo	it	marble
marmor	la	the sea;the surface of the sea;a block or piece of marble;a marble pavement	mármore	pt	marble
mar	pt	sea	mare	it	sea
mar	pt	sea	mare	ro	large;great;mighty;big
mar	pt	sea	mar	es	sea;seaside;loads
marraine	fr	godmother	madre	es	dregs;mother
marraine	fr	godmother	madre	it	mother
marri	fr	flustered;contrite;ruthful;rueful;angry	marido	es	husband
marri	fr	flustered;contrite;ruthful;rueful;angry	marido	pt	husband
marri	fr	flustered;contrite;ruthful;rueful;angry	mari	fr	husband
marri	fr	flustered;contrite;ruthful;rueful;angry	marito	it	husband
marri	fr	flustered;contrite;ruthful;rueful;angry	mărit	ro	husband;married man
măr	ro	apple	mal	es	bad;evil
măr	ro	apple	mal	frm	bad act
măr	ro	apple	mal	fr	trouble;harm;damage;difficulty;evil;pain
măr	ro	apple	malo	es	bad;sick;evil;mean
măr	ro	apple	malo	it	incompetent;wicked;unfit;bad;evil;inadequate
măr	ro	apple	mal	pt	unfavourably;wrong;barely;badly;hardly;evilly
măr	ro	apple	mau	pt	bad;harmful;wicked;evil
măr	ro	apple	mela	es	smit;smitt
măr	ro	apple	mela	it	apple
măr	ro	apple	melo	it	apple tree;apple
marrubium	la	horehound;a herb used against respiratory maladies	marrubio	es	horehound 
mars	fr	March	marț	ro	March
mars	fr	March	marzo	es	March
mars	fr	March	marzo	it	March
Mars	la	Mars	Marte	es	Mars
Mars	la	Mars	Marte	it	
Mars	la	Mars	Marte	pt	Mars
Marte	es	Mars	Mars	fr	Mars
Marte	es	Mars	Marte	it	
Marte	es	Mars	Marte	pt	Mars
Marte	es	Mars	Marte	ro	Mars
Marte	it		Mars	fr	Mars
Marte	it		Marte	es	Mars
Marte	it		Marte	pt	Mars
Marte	it		Marte	ro	Mars
Marte	pt	Mars	Mars	fr	Mars
Marte	pt	Mars	Marte	es	Mars
Marte	pt	Mars	Marte	it	
Marte	pt	Mars	Marte	ro	Mars
martiello	osp	hammer	martillo	es	malleus;hammer
Mary	en	Mary	Marie	en	Marie
masă	ro	table	mensa	it	a table;refectory
masă	ro	table	mesa	es	mesa;table;committee;bureau
masă	ro	table	mesa	pt	meal;food;table;mesa
masă	ro	table	moise	fr	ledger;yoke
mas	es	but;however	mai	it	never
mas	es	but;however	mai	ro	May
mas	es	but;however	mais	fr	but;although
mas	es	but;however	mais	pt	more;else;most
mas	es	but;however	más	es	more;else;to express emphasis;furthermore;-er;most;-est
más	es	more;else;to express emphasis;furthermore;-er;most;-est	mai	it	never
más	es	more;else;to express emphasis;furthermore;-er;most;-est	mai	ro	May
más	es	more;else;to express emphasis;furthermore;-er;most;-est	mais	fr	but;although
más	es	more;else;to express emphasis;furthermore;-er;most;-est	mais	pt	more;else;most
masle	frm	male	mâle	fr	male
massacre	frm	massacre	massacre	fr	massacre
mass	en	mass	Mass	en	Mass
mast	frm	mast	mât	fr	mast
mate	it	mother	madre	es	dregs;mother
mate	it	mother	madre	it	mother
materia	la	origin;component stuff;matter;material;source;substance	madeira	pt	wood;a piece of timber
materia	la	origin;component stuff;matter;material;source;substance	madera	es	makings;wood
materia	la	origin;component stuff;matter;material;source;substance	madera	osp	wood
mater	la	maternity;motherhood;nurse;mother	comadre	es	midwife;the mother of ones godchild;gossip
mater	la	maternity;motherhood;nurse;mother	madre	it	mother
mater	la	maternity;motherhood;nurse;mother	madrina	es	godmother
mater	la	maternity;motherhood;nurse;mother	madrina	it	godmother;woman who ceremonially names and launches a ship
mater	la	maternity;motherhood;nurse;mother	mãe	pt	are;lees;mother;whence others spawn;Ones mother;are copied or stem
mater	la	maternity;motherhood;nurse;mother	marraine	fr	godmother
mater	la	maternity;motherhood;nurse;mother	mate	it	mother
mater	la	maternity;motherhood;nurse;mother	mere	frm	mother
mater	la	maternity;motherhood;nurse;mother	mère	fr	mother
mât	fr	mast	mast	frm	mast
matia	la	club	maț	ro	intestine
matinée	fr	matinee;morning	matinee	frm	morning
matinee	frm	morning	matinée	fr	matinee;morning
matrice	it	origin;background;matrix	matrice	fr	matrix
matrice	it	origin;background;matrix	mătrice	ro	womb;veronica ;uterus;rheumatism;feverfew 
matrice	it	origin;background;matrix	matriz	es	mold;uterus;matrix;head office or store;nut
matrix	la	origin;womb;uterus;source	matrice	it	origin;background;matrix
matta	la	A mat made of rushes	nata	pt	the elite;high society;cream
matta	la	A mat made of rushes	natte	fr	plait;braid
maturo	la	make ripe;bring to maturity;I ripen;I hasten;accelerate;despatch	madrugar	es	to get up early
maugré	frm	despite;in spite of	malgré	fr	despite;in spite of
mau	pt	bad;harmful;wicked;evil	mal	es	bad;evil
mau	pt	bad;harmful;wicked;evil	mal	frm	bad act
mau	pt	bad;harmful;wicked;evil	mal	fr	trouble;harm;damage;difficulty;evil;pain
mau	pt	bad;harmful;wicked;evil	malo	es	bad;sick;evil;mean
mau	pt	bad;harmful;wicked;evil	malo	it	incompetent;wicked;unfit;bad;evil;inadequate
mau	pt	bad;harmful;wicked;evil	mal	pt	unfavourably;wrong;barely;badly;hardly;evilly
mau	pt	bad;harmful;wicked;evil	măr	ro	apple
mau	pt	bad;harmful;wicked;evil	melo	it	apple tree;apple
Maurus	la	Of or pertaining to the Moors;North African	mouro	pt	Moorish
mauve	fr	mallow	malva	es	mallow
mauve	fr	mallow	malva	it	mallow
mauve	fr	mallow	malva	pt	mallow
mauve	fr	mallow	mov	ro	mauve
mauve	fr	mallow	nalbă	ro	hollyhock
maw	en	maw	may	en	may
mayo	es	May	maggio	it	May
mayoral	osp	foreman;overseer	mayoral	es	steward;farm manager;head shepherd
mayor	es	boss;main;the biggest;enhanced;major;old;bigger;of age;head;at an advanced age;grown-up;adult;older;elder	maior	ro	major
mayor	es	boss;main;the biggest;enhanced;major;old;bigger;of age;head;at an advanced age;grown-up;adult;older;elder	major	pt	major
mayor	es	boss;main;the biggest;enhanced;major;old;bigger;of age;head;at an advanced age;grown-up;adult;older;elder	mare	ro	large;great;mighty;big
mead	en	mead	meed	en	meed
mear	es	to piss oneself;to piss;to pee	mijar	pt	to piss
mear	pt	to halve	medio	es	middle;very large;very big;very good;in the middle of;half;half a/an;mid
mear	pt	to halve	medio	it	tall man;middle finger
mear	pt	to halve	médio	pt	average;middle;medieval
mear	pt	to halve	mediu	ro	average;medium;mean
mear	pt	to halve	meio	pt	half
mear	pt	to halve	mezzo	it	half;vehicle;middle
mear	pt	to halve	mídia	pt	media;multimedia
mear	pt	to halve	miez	ro	core;heart
meat	en	meat	meet	en	meet
meat	en	meat	mete	en	mete
meco	it	with me	conmigo	es	with me
mecum	la	with me	meco	it	with me
meda	it	beacon	meta	es	goal
meda	it	beacon	meta	it	destination;aim;try;meta;end;goal
meda	it	beacon	meta	pt	goal
médecine	fr	medicine	medicine	frm	medicine
medicina	it	medicine	médecine	fr	medicine
medicina	it	medicine	medicina	es	medicine
medicina	it	medicine	medicina	pt	medicine
medicina	it	medicine	medicină	ro	medicine
medicina	la	cure;medicine;remedy	medicina	it	medicine
medicine	frm	medicine	médecine	fr	medicine
medico	it	medical	médico	es	doctor;physician
medico	it	medical	médico	pt	doctor
medico	it	medical	medic	ro	medical
medico	it	medical	mielga	es	alfalfa
medicus	la	medical;curative;healing	medico	it	medical
medius	la	indifferent;middle;half;undecided;mid	mear	pt	to halve
medius	la	indifferent;middle;half;undecided;mid	meio	pt	half
medius	la	indifferent;middle;half;undecided;mid	metade	pt	half;middle
medius	la	indifferent;middle;half;undecided;mid	metà	it	half
medius	la	indifferent;middle;half;undecided;mid	métayer	fr	sharecropper;metayer
medius	la	indifferent;middle;half;undecided;mid	mezzo	it	half;vehicle;middle
medius	la	indifferent;middle;half;undecided;mid	miez	ro	core;heart
medo	pt	fear	miedo	es	fear
medulla	la	marrow	mădular	ro	limb;member;part
medulla	la	marrow	miolo	pt	;judgement;the center;reason;kernel;core;crumb;the interior
medulla	la	marrow	moelle	fr	pith;marrow
meet	en	meet	meat	en	meat
meet	en	meet	mete	en	mete
meio	la	I urinate;piss	mear	es	to piss oneself;to piss;to pee
meio	pt	half	medio	es	middle;very large;very big;very good;in the middle of;half;half a/an;mid
meio	pt	half	medio	it	tall man;middle finger
meio	pt	half	médio	pt	average;middle;medieval
meio	pt	half	mediu	ro	average;medium;mean
meio	pt	half	mezzo	it	half;vehicle;middle
meio	pt	half	mídia	pt	media;multimedia
meio	pt	half	miez	ro	core;heart
mela	it	apple	mal	fr	trouble;harm;damage;difficulty;evil;pain
mela	it	apple	măr	ro	apple
mela	it	apple	mela	es	smit;smitt
melhor	pt	best;better	migliore	it	better
melior	la	irregular comparative degree of;better	melhor	pt	best;better
mel	la	sweetness;sweet;pleasantness;honey;darling	mel	pt	honey
mel	la	sweetness;sweet;pleasantness;honey;darling	miel	es	honey
mel	la	sweetness;sweet;pleasantness;honey;darling	miel	fr	honey
mel	la	sweetness;sweet;pleasantness;honey;darling	miel	osp	honey
mel	la	sweetness;sweet;pleasantness;honey;darling	miere	ro	honey
melo	it	apple tree;apple	mal	es	bad;evil
melo	it	apple tree;apple	mal	frm	bad act
melo	it	apple tree;apple	mal	fr	trouble;harm;damage;difficulty;evil;pain
melo	it	apple tree;apple	malo	es	bad;sick;evil;mean
melo	it	apple tree;apple	malo	it	incompetent;wicked;unfit;bad;evil;inadequate
melo	it	apple tree;apple	mal	pt	unfavourably;wrong;barely;badly;hardly;evilly
melo	it	apple tree;apple	măr	ro	apple
melo	it	apple tree;apple	mau	pt	bad;harmful;wicked;evil
mel	pt	honey	miele	it	honey
mel	pt	honey	miel	es	honey
mel	pt	honey	miel	fr	honey
mel	pt	honey	miere	ro	honey
melt	en	melt	molten	en	molten
membrana	es	membrane	membrana	it	membrane
membrana	es	membrane	membrana	pt	membrane
membrana	es	membrane	membrane	fr	membrane
membrana	it	membrane	membrana	es	membrane
membrana	it	membrane	membrana	pt	membrane
membrana	it	membrane	membrane	fr	membrane
membrana	la	the skin or slough of snakes;the skin or membrane that covers parts of the body	membrana	es	membrane
membrana	la	the skin or slough of snakes;the skin or membrane that covers parts of the body	membrana	it	membrane
membrana	la	the skin or slough of snakes;the skin or membrane that covers parts of the body	membrana	pt	membrane
membrana	pt	membrane	membrana	es	membrane
membrana	pt	membrane	membrana	it	membrane
membrana	pt	membrane	membrane	fr	membrane
même	fr	even	mesme	frm	same
menester	es	must;duty;requirement;something necessary	métier	fr	job;device;trade;loom;machine;profession
menester	es	must;duty;requirement;something necessary	ministère	fr	ministry
menester	es	must;duty;requirement;something necessary	ministerio	es	ministry
menester	es	must;duty;requirement;something necessary	minister	ro	ministry
menestrel	frm	minister of justice;servant;one who enforces justice	ménestrel	fr	minstrel
mensa	la	an altar;a table	masă	ro	table
mensa	la	an altar;a table	mesa	es	mesa;table;committee;bureau
mensa	la	an altar;a table	mesa	pt	meal;food;table;mesa
mensa	la	an altar;a table	moise	fr	ledger;yoke
mentir	frm	to lie	mentir	fr	to lie
mentir	fr	to lie	mentir	frm	to lie
mento	it	mentum;chin	mento	pt	chin
menton	fr	chin	mento	it	mentum;chin
menton	fr	chin	mento	pt	chin
mentum	la	the chin;the projecting part of a cornice cast off off the rain;the beard;the chin with the hair that grows on it;the coping	mento	it	mentum;chin
mentum	la	the chin;the projecting part of a cornice cast off off the rain;the beard;the chin with the hair that grows on it;the coping	menton	fr	chin
menu	frm	small	menu	fr	slim;small;fine
menu	fr	slim;small;fine	menu	frm	small
menuise	fr	smallwood	minucia	es	small print;triviality
menuise	fr	smallwood	minúcia	pt	a minor detail or aspect
Mercury	en	Mercury	mercury	en	mercury
merda	it	shit;crap	merda	pt	or  shit;shit;;a chunk of shit;faeces
merda	it	shit;crap	merde	fr	crap!;shit!;break a leg!
merda	it	shit;crap	merde	frm	shit
merda	it	shit;crap	mierda	es	shit;drunkenness
merda	la	excrement;dung;shit	merda	it	shit;crap
merda	la	excrement;dung;shit	merda	pt	or  shit;shit;;a chunk of shit;faeces
merda	la	excrement;dung;shit	merde	fr	crap!;shit!;break a leg!
merda	la	excrement;dung;shit	mierda	es	shit;drunkenness
merda	pt	or  shit;shit;;a chunk of shit;faeces	merda	it	shit;crap
merda	pt	or  shit;shit;;a chunk of shit;faeces	merde	fr	crap!;shit!;break a leg!
merda	pt	or  shit;shit;;a chunk of shit;faeces	merde	frm	shit
merda	pt	or  shit;shit;;a chunk of shit;faeces	mierda	es	shit;drunkenness
merde	fr	crap!;shit!;break a leg!	merda	it	shit;crap
merde	fr	crap!;shit!;break a leg!	merda	pt	or  shit;shit;;a chunk of shit;faeces
merde	fr	crap!;shit!;break a leg!	merde	frm	shit
merde	fr	crap!;shit!;break a leg!	mierda	es	shit;drunkenness
merde	frm	shit	merde	fr	crap!;shit!;break a leg!
mere	frm	mother	madre	es	dregs;mother
mere	frm	mother	madre	it	mother
mere	frm	mother	mère	fr	mother
mère	fr	mother	madre	es	dregs;mother
mère	fr	mother	madre	it	mother
mère	fr	mother	mere	frm	mother
merenda	it	break;tea;snack	merenda	pt	a meal eaten by students in school;snack
merenda	la	an afternoon luncheon;light evening meal;collation	merenda	it	break;tea;snack
merenda	la	an afternoon luncheon;light evening meal;collation	merenda	pt	a meal eaten by students in school;snack
merenda	la	an afternoon luncheon;light evening meal;collation	merendar	es	to have a snack;especially in the period between lunch and dinner
merenda	pt	a meal eaten by students in school;snack	merenda	it	break;tea;snack
merendar	es	to have a snack;especially in the period between lunch and dinner	merenda	it	break;tea;snack
merendar	es	to have a snack;especially in the period between lunch and dinner	merenda	pt	a meal eaten by students in school;snack
mer	frm	sea	mare	it	sea
mer	frm	sea	mare	ro	large;great;mighty;big
mer	frm	sea	mar	es	sea;seaside;loads
mer	frm	sea	mer	fr	sea
mer	fr	sea	mare	it	sea
mer	fr	sea	mare	ro	large;great;mighty;big
mer	fr	sea	mar	es	sea;seaside;loads
mermar	es	to reduce	marmot	fr	An architectural;especially a door knocker
mermar	es	to reduce	minime	fr	minimal
mermar	es	to reduce	mínimo	es	smallest;minimal
mermar	es	to reduce	mínimo	pt	minimum
mero	pt	mere	mero	es	pure;mere
mero	pt	mere	mero	it	simple;pure;sheer
merus	la	undiluted;pure;sheer	mero	pt	mere
mesa	es	mesa;table;committee;bureau	masă	ro	table
mesa	es	mesa;table;committee;bureau	mensa	it	a table;refectory
mesa	es	mesa;table;committee;bureau	mesa	pt	meal;food;table;mesa
mesa	es	mesa;table;committee;bureau	moise	fr	ledger;yoke
mesa	pt	meal;food;table;mesa	masă	ro	table
mesa	pt	meal;food;table;mesa	mensa	it	a table;refectory
mesa	pt	meal;food;table;mesa	mesa	es	mesa;table;committee;bureau
mesa	pt	meal;food;table;mesa	moise	fr	ledger;yoke
meser	ro	destitute;impoverished;unfortunate;wretched;poor	mísero	es	null;tormenting;worthless;pitiful;tragic;unfortunate;wretched;poor;of small value
meser	ro	destitute;impoverished;unfortunate;wretched;poor	misero	it	meager;despicable;stingy;contemptible;avaricious;ungenerous;insufficient;miserable;unhappy;sleazy;covetous;wretched;inadequate;bleak
meser	ro	destitute;impoverished;unfortunate;wretched;poor	mizer	ro	miserable;wretched
mes	fr	my	mai	it	never
mes	fr	my	mai	ro	May
mes	fr	my	mais	fr	but;although
mes	fr	my	mais	pt	more;else;most
mes	fr	my	más	es	more;else;to express emphasis;furthermore;-er;most;-est
mesme	frm	same	même	fr	even
messe	fr	Mass	messe	frm	mass
messe	frm	mass	messe	fr	Mass
metade	pt	half;middle	medio	es	middle;very large;very big;very good;in the middle of;half;half a/an;mid
metade	pt	half;middle	medio	it	tall man;middle finger
metade	pt	half;middle	médio	pt	average;middle;medieval
metade	pt	half;middle	mediu	ro	average;medium;mean
metade	pt	half;middle	meio	pt	half
metade	pt	half;middle	mezzo	it	half;vehicle;middle
metade	pt	half;middle	mídia	pt	media;multimedia
metade	pt	half;middle	miez	ro	core;heart
meta	es	goal	meda	it	beacon
meta	es	goal	meta	it	destination;aim;try;meta;end;goal
meta	es	goal	meta	pt	goal
metà	it	half	medio	es	middle;very large;very big;very good;in the middle of;half;half a/an;mid
metà	it	half	medio	it	tall man;middle finger
metà	it	half	médio	pt	average;middle;medieval
metà	it	half	mediu	ro	average;medium;mean
metà	it	half	meio	pt	half
metà	it	half	mezzo	it	half;vehicle;middle
metà	it	half	mídia	pt	media;multimedia
metà	it	half	miez	ro	core;heart
meta	la	cone;boundary limit;pyramid	meda	it	beacon
meta	la	cone;boundary limit;pyramid	meta	es	goal
metal	osp	metal	metal	es	metal
métayer	fr	sharecropper;metayer	medio	es	middle;very large;very big;very good;in the middle of;half;half a/an;mid
métayer	fr	sharecropper;metayer	medio	it	tall man;middle finger
métayer	fr	sharecropper;metayer	médio	pt	average;middle;medieval
métayer	fr	sharecropper;metayer	mediu	ro	average;medium;mean
métayer	fr	sharecropper;metayer	meio	pt	half
métayer	fr	sharecropper;metayer	mezzo	it	half;vehicle;middle
métayer	fr	sharecropper;metayer	mídia	pt	media;multimedia
métayer	fr	sharecropper;metayer	miez	ro	core;heart
mete	en	mete	meat	en	meat
mete	en	mete	meet	en	meet
met	en	met	meet	en	meet
met	en	met	mete	en	mete
meter	es	to meddle;to make;interfere;to score;to put in;insert;to get into	meter	pt	to meddle;interfere;to put
mets	fr	dish	mai	it	never
mets	fr	dish	mai	ro	May
mets	fr	dish	mais	fr	but;although
